%1-Time(seg)	2-Pos_Encoder	3-x_ref	4-Velo_Encoder(m/s)	5-Torque(N.m)
3.13	0.052628390491	0.0		0.0	1.4034900935
3.23	0.052628390491	0.003		0.0	1.40433162521
3.33	0.052628390491	0.011		0.0	1.48951603478
3.43	0.0553135126829	0.026		0.0268512200564	1.54915051365
3.53	0.0656959861517	0.045		0.10279674083	1.54543203173
3.63	0.0789425894618	0.07		0.131154447794	1.51525508486
3.73	0.0884300172329	0.1		0.0948743075132	1.71279677667
3.83	0.105435788631	0.135		0.168267652392	1.6876199686
3.93	0.127632796764	0.175		0.219772338867	1.70132905472
4.03	0.151619881392	0.221		0.239870890975	1.77486321164
4.13	0.188137531281	0.27		0.361560970545	1.70148448204
4.23	0.212840646505	0.325		0.244585365057	1.93825670726
4.33	0.243093028665	0.384		0.302523732185	2.0540232554
4.43	0.277462601662	0.447		0.343695580959	2.10154347422
4.53	0.310042083263	0.515		0.322569072247	2.288344406
4.63	0.341547518969	0.587		0.315054297447	2.50989537127
4.73	0.37412700057	0.663		0.320796728134	2.69169131267
4.83	0.416193902493	0.743		0.420669078827	2.73132777017
4.93	0.464168071747	0.827		0.47974178195	2.81571810185
5.03	0.520555615425	0.915		0.558292686939	2.85504978219
5.13	0.58553558588	1.007		0.648009419441	2.85854589322
5.23	0.656959831715	1.102		0.712452352047	2.88541980524
5.33	0.732501268387	1.2		0.747934877872	2.91854946924
5.43	0.812696933746	1.302		0.80016630888	2.94096786905
5.53	0.899873912334	1.407		0.863138079643	2.96370599324
5.63	0.991884112358	1.515		0.909219503403	2.9612894987
5.73	1.08657944202	1.626		0.946952939034	2.98199245185
5.83	1.18252778053	1.74		0.940670192242	3.06764744028
5.93	1.2782971859	1.857		0.955903410912	3.14410559026
6.03	1.3756775856	1.976		0.96416258812	3.23547192795
6.13	1.47162592411	2.098		0.949983775616	3.34626008255
6.23	1.56578421593	2.222		0.941582739353	3.51040875857
6.33	1.65421426296	2.349		0.882510006428	3.73418760578
6.43	1.74318134785	2.478		0.880861759186	3.94504496026
6.53	1.83286440372	2.609		0.896830677986	4.09981488479
6.63	1.92218947411	2.742		0.884406447411	4.31664337645
6.73	2.01563167572	2.877		0.923398375511	4.4621618948
6.83	2.11337018013	3.013		0.977384328842	4.57907515389
6.93	2.21433067322	3.152		0.999609708786	4.69717681122
7.03	2.3192293644	3.292		1.03860151768	4.85470296305
7.13	2.42788720131	3.433		1.08657932281	4.91047153058
7.23	2.54298949242	3.576		1.1284532547	4.98410696071
7.33	2.6634619236	3.72		1.20293450356	5.02617396622
7.43	2.79145264626	3.865		1.27811801434	5.00073611262
7.53	2.92749881744	4.011		1.33378601074	4.98348108696
7.63	3.07732868195	4.157		1.49650800228	4.80016559108
7.73	3.223757267	4.305		1.46249628067	4.79579797678
7.83	3.37287092209	4.453		1.46014463902	4.83156258555
7.93	3.51786756516	4.602		1.44817578793	4.81435417719
8.03	3.6671602726	4.752		1.491137743	4.78572903019
8.13	3.81144094467	4.901		1.42674779892	4.87531723116
8.23	3.95590043068	5.051		1.44459557533	4.83202851299
8.33	4.09910678864	5.201		1.43206501007	4.90712721731
8.43	4.24768352509	5.351		1.48576748371	4.84181797524
8.53	4.39697647095	5.501		1.4763739109	4.85254989966
8.63	4.54609012604	5.651		1.4763739109	4.85484812317
8.73	4.69771003723	5.8		1.51440870762	4.80653219644
8.83	4.84610795975	5.949		1.48218727112	4.81145717671
8.93	4.99736976624	6.097		1.49764215946	4.80134654403
9.03	5.14827346802	6.245		1.50724852085	4.75303912506
9.13	5.29846143723	6.392		1.50187814236	4.75970143289
9.23	5.4511551857	6.538		1.51004874706	4.70394666993
9.33	5.60581827164	6.683		1.54484009743	4.62017353332
9.43	5.75922822952	6.826		1.53409969807	4.58098374801
9.53	5.91371202469	6.969		1.5277723074	4.50276624571
9.63	6.06855392456	7.11		1.53131699562	4.47743054264
9.73	6.22285890579	7.25		1.52599990368	4.37764697291
9.83	6.37197256088	7.389		1.491137743	4.37350873954
9.93	6.52269744873	7.525		1.49232506752	4.31413140628
10.03	6.67163228989	7.66		1.47460150719	4.21871213611
10.13	6.81627082825	7.793		1.44638562202	4.22517784171
10.23	6.9584031105	7.924		1.41953444481	4.17993439744
10.33	7.10071468353	8.053		1.40725195408	4.12906598972
10.43	7.2410569191	8.18		1.40163362026	4.06901571702
10.53	7.37925100327	8.304		1.38194262981	4.02407258072
10.63	7.51404428482	8.426		1.33281302452	3.98962783602
10.73	7.650806427	8.545		1.36583197117	3.89189655179
10.83	7.78756856918	8.662		1.35230886936	3.79074854144
10.93	7.92504692078	8.776		1.37299239635	3.67919499136
11.03	8.06127166748	8.887		1.36225187778	3.55201639534
11.13	8.19678115845	8.995		1.34167468548	3.43988820472
11.23	8.33050060272	9.1		1.33719074726	3.3054398371
11.33	8.45831203461	9.201		1.27632796764	3.24435782077
11.43	8.59203147888	9.3		1.32217884064	3.00941778241
11.53	8.71411514282	9.395		1.2208353281	3.02503460829
11.63	8.84264278412	9.486		1.28348827362	2.753023366
11.73	8.95917701721	9.574		1.15380465984	2.746187732
11.83	9.07606887817	9.658		1.16713285446	2.60067390233
11.93	9.18490600586	9.738		1.07759332657	2.54621717784
12.03	9.2932062149	9.814		1.08120906353	2.3925386168
12.13	9.39577770233	9.886		1.0257165432	2.30796243409
12.23	9.49262142181	9.954		0.957073092461	2.25322778515
12.33	9.58803272247	10.017		0.954113304615	2.11224501462
12.43	9.67395687103	10.076		0.859239041805	2.07351673796
12.53	9.75826931	10.13		0.834780395031	1.9855382546
