%1-Time(seg)	2-Pos_Encoder	3-x_ref	4-Velo_Encoder(m/s)	5-Torque(N.m)
3.22	-0.0179007984698	0.0		-0.383077383041	-0.820640177965
3.22	-0.0179007984698	0.0		-0.383077383041	-0.820640177965
3.32	-0.0408138409257	0.003		-0.225089401007	-1.077492415
3.42	-0.0782265365124	0.011		-0.37412700057	-0.387551221449
3.52	-0.0909361168742	0.026		-0.127095773816	-0.503584502552
3.62	-0.106151804328	0.045		-0.150650396943	-0.110136860249
3.72	-0.124052613974	0.07		-0.179008126259	0.344277245526
3.82	-0.128169804811	0.1		-0.0407642312348	0.558892618502
3.92	-0.134614095092	0.135		-0.0644429177046	1.08036851778
4.02	-0.134972110391	0.175		-0.00358016253449	1.51539968674
4.12	-0.143027469516	0.221		-0.0797560960054	2.32269565907
4.22	-0.108299896121	0.27		0.343837380409	2.06278284081
4.32	-0.085207849741	0.325		0.230920478702	2.67073856797
4.42	-0.0479741580784	0.384		0.365036159754	2.9757329286
4.52	0.00501224771142	0.447		0.528073966503	3.07895778019
4.62	0.065337985754	0.515		0.603257417679	3.30354658421
4.72	0.135330170393	0.587		0.69299185276	3.50598820644
4.82	0.210155576468	0.663		0.748254001141	3.73957601651
4.92	0.299838662148	0.743		0.896830677986	3.75042533743
5.02	0.400799244642	0.827		0.997837424278	3.75934136845
5.12	0.515006422997	0.915		1.14028167725	3.61056495523
5.22	0.639596104622	1.007		1.23178863525	3.45775851851
5.32	0.768481969833	1.102		1.28885853291	3.33302526949
5.42	0.893071651459	1.2		1.24410653114	3.38996661313
5.52	1.02052545547	1.302		1.26014637947	3.37310969531
5.62	1.13562774658	1.407		1.14923214912	3.6869637787
5.72	1.26039648056	1.515		1.24768662453	3.62044517145
5.82	1.3799738884	1.626		1.18393492699	3.83292432973
5.92	1.50313150883	1.74		1.22978591919	3.8749361722
6.02	1.62127685547	1.857		1.18145370483	4.10397214756
6.12	1.74389743805	1.976		1.2122926712	4.20804723887
6.22	1.86275887489	2.098		1.18682396412	4.40412263271
6.32	1.98663246632	2.222		1.2264714241	4.51644252408
6.42	2.11337018013	2.349		1.26737761497	4.57545977173
6.52	2.24153995514	2.478		1.27990806103	4.69724052804
6.62	2.37543797493	2.609		1.32572340965	4.72199937087
6.72	2.50647187233	2.742		1.30854940414	4.86935522552
6.82	2.63661074638	2.877		1.28673171997	5.06115387795
6.92	2.76836061478	3.013		1.30268275738	5.21250865089
7.02	2.90762901306	3.152		1.39089310169	5.16657860414
7.12	3.05405759811	3.292		1.46428644657	5.13012220985
7.22	3.2031712532	3.433		1.47460150719	5.11562563144
7.32	3.3569393158	3.576		1.53767979145	4.99442770773
7.42	3.51088619232	3.72		1.52422738075	4.7297814667
7.52	3.66787624359	3.865		1.56990122795	4.5509379537
7.62	3.8296995163	4.011		1.61823344231	4.37928915174
7.72	3.98901677132	4.157		1.57562589645	4.3824717494
7.82	4.14618587494	4.305		1.56990122795	4.34770019743
7.92	4.30639839172	4.453		1.60212266445	4.30550659594
8.02	4.45962953568	4.602		1.515365839	4.43046064223
8.12	4.61107063293	4.752		1.49764215946	4.51326329981
8.22	4.76215362549	4.901		1.50903844833	4.54169964225
8.32	4.91323661804	5.051		1.49586975574	4.55894024978
8.42	5.06736278534	5.201		1.52422738075	4.55200815962
8.52	5.22238397598	5.351		1.54842031002	4.50097891017
8.62	5.37561511993	5.501		1.515365839	4.55106635014
8.72	5.53171014786	5.651		1.55916059017	4.475851955
8.82	5.68297195435	5.8		1.49586975574	4.57846868052
8.92	5.83083248138	5.949		1.47860705853	4.61161017418
9.02	5.97529220581	6.097		1.44459557533	4.70605112702
9.12	6.11294937134	6.245		1.36117076874	4.88301964411
9.22	6.2554397583	6.392		1.4107966423	4.86313808831
9.32	6.40419530869	6.538		1.4875575304	4.71438049458
9.42	6.55026578903	6.683		1.44447147846	4.75127646638
9.52	6.6977686882	6.826		1.47323691845	4.67817335501
9.62	6.84330224991	6.969		1.45533597469	4.65370012733
9.72	6.99832344055	7.11		1.53308939934	4.50443318612
9.82	7.14099311829	7.25		1.42669475079	4.6120395583
9.92	7.28330469131	7.389		1.4090243578	4.65307629549
10.02	7.42525815964	7.525		1.41774427891	4.63871991621
10.12	7.57043361664	7.66		1.44996595383	4.52100917557
10.22	7.71578836441	7.793		1.43738210201	4.51714224347
10.32	7.85845804214	7.924		1.42669475079	4.48495468481
10.42	8.00041103363	8.053		1.41953444481	4.12508824872
10.52	8.14433383942	8.18		1.4232032299	3.87203947605
10.62	8.28664493561	8.304		1.42311453819	3.6026771147
10.72	8.42806148529	8.426		1.41416406631	3.30630818081
10.82	8.56482410431	8.545		1.33905100822	3.15774829173
10.92	8.70337677002	8.662		1.38552284241	2.75348919109
11.02	8.82886123657	8.776		1.25305688381	2.70582634739
11.12	8.94808101654	8.887		1.16881775856	2.62566827679
11.22	9.06568908691	8.995		1.17608332634	2.38842107487
11.32	9.17345237732	9.1		1.06518697739	2.37972309048
11.42	9.27656078339	9.201		1.02087807655	2.29178676133
11.52	9.37519454956	9.3		0.98633480072	2.17143798235
11.62	9.46971130371	9.395		0.934032440186	2.13536100867
11.72	9.56118488312	9.486		0.905674695969	2.0107488689
11.82	9.64567661285	9.574		0.844918370247	1.96481028884
11.92	9.72229194641	9.658		0.756796658039	2.0421857446
12.02	9.80033969879	9.738		0.778685331345	1.88796946398
12.12	9.86514091492	9.814		0.648009419441	2.04773420784
12.22	9.92815208435	9.886		0.62386995554	2.0602955017
12.32	9.99152088165	9.954		0.631898641586	1.97893055394
